지점,일시,기온(°C),풍향(36방위),풍속(m/s),해면기압(hPa),현지기압(hPa),12시간강수량(mm),상대습도(%),이슬점온도(°C),시정(m)
3,2018-09-13 18:00,20.5,18,2,1015.8,1015.4,,86,18.1,3000
3,2018-09-13 21:00,17.1,0,0,1017.2,1016.8,,89,15.2,3000
3,2018-09-14 00:00,15.4,0,0,1017.2,1016.8,,96,14.7,3000
3,2018-09-14 03:00,14.4,32,1,1017,1016.6,,96,13.8,3000
3,2018-09-14 06:00,13,32,1,1017.8,1017.4,,97,12.6,3000
3,2018-09-14 09:00,17.8,0,0,1018.4,1018,,93,16.6,3000
3,2018-09-14 12:00,22.3,14,2,1017.8,1017.4,,87,20,3000
3,2018-09-14 15:00,23.4,14,3,1016.1,1015.7,,85,20.8,3000
3,2018-09-14 18:00,22.3,18,1,1015.9,1015.5,,73,17.3,3000
3,2018-09-14 21:00,16.8,0,0,1016.6,1016.2,,90,15.2,3000
3,2018-09-15 00:00,15.7,0,0,1015.8,1015.4,,96,15.1,3000
3,2018-09-15 03:00,14.8,32,1,1014.4,1014,,96,14.1,3000
3,2018-09-15 06:00,14.8,0,0,1014.2,1013.8,,96,14.1,3000
3,2018-09-15 09:00,20.5,0,0,1014.3,1013.9,,85,17.9,2000
3,2018-09-15 12:00,22.3,14,3,1012.6,1012.2,,83,19.3,2800
3,2018-09-15 15:00,23.4,0,0,1012.8,1012.4,,83,20.3,2800
3,2018-09-15 18:00,21,14,1,1013,1012.6,,89,19.2,2800
3,2018-09-15 21:00,18,0,0,1013.6,1013.2,2,93,16.9,1800
3,2018-09-16 00:00,19.9,36,3,1013.8,1013.4,,76,15.5,1800
3,2018-09-16 03:00,18.5,36,3,1013.9,1013.5,,76,14.1,1800
3,2018-09-16 06:00,16.2,36,2,1014.6,1014.2,,74,11.5,3000
3,2018-09-16 09:00,18.8,36,1,1015.2,1014.8,,61,11.1,3000
3,2018-09-16 12:00,22.3,27,2,1014,1013.6,,53,12.3,3000
3,2018-09-16 15:00,22.4,23,1,1012.5,1012.1,,57,13.6,3000
3,2018-09-16 18:00,19.6,23,1,1012.4,1012,,65,12.9,3000
3,2018-09-16 21:00,13.6,32,2,1014,1013.6,,92,12.3,3000
3,2018-09-17 00:00,10.5,0,0,1014.1,1013.7,,98,10.2,3000
3,2018-09-17 03:00,8.9,0,0,1014.1,1013.7,,90,7.4,3000
3,2018-09-17 06:00,12.8,32,4,1014.1,1013.7,,71,7.7,3000
3,2018-09-17 09:00,20.3,32,3,1014.2,1013.8,,53,10.4,3000
3,2018-09-17 12:00,24.4,32,5,1013.7,1013.3,,48,12.8,3000
3,2018-09-17 15:00,25.9,32,5,1012.9,1012.5,,41,11.5,3000
3,2018-09-17 18:00,22.7,32,1,1013.6,1013.2,,50,11.9,3000
3,2018-09-17 21:00,14,0,0,1016,1015.6,,82,11,3000
3,2018-09-18 00:00,11.3,0,0,1017,1016.6,,90,9.7,3000
3,2018-09-18 03:00,13.5,0,0,1016.8,1016.4,,78,9.8,3000
3,2018-09-18 06:00,14,0,0,1017.5,1017.1,,73,9.3,3000
3,2018-09-18 09:00,18.3,0,0,1018.1,1017.7,,67,12,3000
3,2018-09-18 12:00,22.6,32,3,1016.5,1016.1,,52,12.2,3000
3,2018-09-18 15:00,25.4,23,2,1014.7,1014.3,,54,15.5,3000
3,2018-09-18 18:00,20.6,18,2,1014.4,1014,,64,13.6,3000
3,2018-09-18 21:00,13,0,0,1015.2,1014.8,,91,11.5,3000
3,2018-09-19 00:00,10.9,27,1,1014.6,1014.2,,95,10.2,3000
3,2018-09-19 03:00,9.4,0,0,1014.3,1013.9,,92,8.1,3000
3,2018-09-19 06:00,9.8,0,0,1014.3,1013.9,,89,8,3000
3,2018-09-19 09:00,20.5,14,2,1015,1014.6,,65,13.7,3000
3,2018-09-19 12:00,21.6,14,3,1013.5,1013.1,,70,15.9,3000
3,2018-09-19 15:00,21.9,14,5,1013.4,1013,,73,16.9,3000
3,2018-09-19 18:00,19.8,14,2,1013,1012.6,,81,16.4,3000
3,2018-09-19 21:00,14,32,1,1013.4,1013,,89,12.2,3000
3,2018-09-20 00:00,13,0,0,1014.2,1013.8,,96,12.3,3000
3,2018-09-20 03:00,11.2,0,0,1013.9,1013.5,,95,10.4,3000
3,2018-09-20 06:00,11,0,0,1014.5,1014.1,,92,9.8,3000
3,2018-09-20 09:00,17.4,0,0,1015.3,1014.9,,80,13.9,3000
3,2018-09-20 12:00,22,14,4,1015.2,1014.8,,81,18.5,3000
3,2018-09-20 15:00,21.9,14,4,1014.3,1013.9,,81,18.4,3000
3,2018-09-20 18:00,19.3,14,3,1014.3,1013.9,,86,16.9,3000
3,2018-09-20 21:00,14.2,0,0,1015.4,1015,,97,13.8,3000
3,2018-09-21 00:00,12.1,27,1,1015.4,1015,,96,11.5,3000
3,2018-09-21 03:00,11.6,0,0,1015.4,1015,,99,11.4,3000
3,2018-09-21 06:00,13.3,0,0,1014.9,1014.5,,99,13.1,1800
3,2018-09-21 09:00,16.9,0,0,1014.7,1014.3,,96,16.2,1800
3,2018-09-21 12:00,22.2,14,4,1013.9,1013.5,,80,18.6,2000
3,2018-09-21 15:00,19.5,14,6,1011.9,1011.5,7,97,19,800
3,2018-09-21 18:00,16.8,23,1,1011.3,1010.9,4,84,14,800
3,2018-09-21 21:00,16.6,14,2,1010.5,1010.1,,83,13.7,2000
3,2018-09-22 00:00,16,0,0,1009.8,1009.4,,94,15.1,2000
3,2018-09-22 03:00,14.9,0,0,1010,1009.6,1,99,14.7,1800
3,2018-09-22 06:00,14.4,32,1,1010,1009.6,,99,14.2,2600
3,2018-09-22 09:00,17.8,0,0,1010.7,1010.3,1,83,14.9,3000
3,2018-09-22 12:00,21.2,14,3,1010.2,1009.8,,77,17.1,3000
3,2018-09-22 15:00,20.3,14,3,1009.6,1009.2,,73,15.2,3000
3,2018-09-22 18:00,17,27,2,1011.1,1010.7,4,85,14.4,800
3,2018-09-22 21:00,13.9,27,3,1013.2,1012.8,,92,12.6,2000
3,2018-09-23 00:00,11.8,0,0,1013.8,1013.4,,92,10.6,3000
3,2018-09-23 03:00,11,32,1,1014.7,1014.3,,94,10,3000
3,2018-09-23 06:00,8.6,32,1,1014.7,1014.3,,96,8,3000
3,2018-09-23 09:00,14.8,32,1,1014.4,1014,,78,11.1,3000
3,2018-09-23 12:00,19.4,14,1,1013.8,1013.4,,76,15,3000
3,2018-09-23 15:00,18.5,0,0,1011.3,1010.9,1,74,13.8,3000
3,2018-09-23 18:00,16,36,2,1010.7,1010.3,3,82,12.9,800
3,2018-09-23 21:00,11.5,32,2,1012.5,1012.1,53,86,9.2,2000
3,2018-09-24 00:00,13,32,4,1013.3,1012.9,,67,7,3000
3,2018-09-24 03:00,10.6,27,3,1013.1,1012.7,0,74,6.1,3000
3,2018-09-24 06:00,10.2,27,2,1013.9,1013.5,,77,6.4,3000
3,2018-09-24 09:00,14.8,32,4,1015.8,1015.4,,72,9.8,3000
3,2018-09-24 12:00,17.4,32,6,1016.4,1016,,63,10.3,3000
3,2018-09-24 15:00,17.8,32,6,1015.6,1015.2,,61,10.3,3000
3,2018-09-24 18:00,16.1,32,2,1016.8,1016.4,,62,8.9,3000
3,2018-09-24 21:00,9.9,27,1,1018.7,1018.3,,87,7.8,3000
3,2018-09-25 00:00,9.2,32,2,1019.9,1019.5,,90,7.6,3000
3,2018-09-25 03:00,11.8,32,2,1019.8,1019.4,,74,7.3,3000
3,2018-09-25 06:00,9.9,32,2,1020.2,1019.8,,76,5.9,3000
3,2018-09-25 09:00,15.1,32,4,1021.5,1021.1,,67,9,3000
3,2018-09-25 12:00,18.4,32,3,1020.9,1020.5,,59,10.2,3000
3,2018-09-25 15:00,19.9,32,4,1019.6,1019.2,,53,10,3000
3,2018-09-25 18:00,17.2,32,3,1020.1,1019.7,,64,10.3,3000
3,2018-09-25 21:00,11.2,27,2,1022.1,1021.7,,85,8.8,3000
3,2018-09-26 00:00,9.3,0,0,1022.1,1021.7,,93,8.2,3000
3,2018-09-26 03:00,8.2,0,0,1022.2,1021.8,,88,6.4,3000
3,2018-09-26 06:00,7.1,0,0,1022.8,1022.4,,94,6.2,3000
3,2018-09-26 09:00,16.2,32,1,1022.9,1022.5,,72,11.2,3000
3,2018-09-26 12:00,20.9,14,3,1022.7,1022.3,,59,12.6,3000
3,2018-09-26 15:00,21.3,18,3,1022.7,1022.3,,58,12.7,3000
3,2018-09-26 18:00,17.5,0,0,1021.1,1020.7,,66,11,3000
3,2018-09-26 21:00,11.2,0,0,1022.1,1021.7,,83,8.4,3000
3,2018-09-27 00:00,8.6,0,0,1022.1,1021.7,,90,7.1,3000
3,2018-09-27 03:00,7,27,1,1021.3,1020.9,,94,6.1,3000
3,2018-09-27 06:00,6.7,0,0,1021.2,1020.8,,90,5.1,3000
3,2018-09-27 09:00,14.2,0,0,1021.3,1020.9,,73,9.5,3000
3,2018-09-27 12:00,18.8,14,3,1020.3,1019.9,,67,12.5,3000
3,2018-09-27 15:00,18.1,14,3,1019.1,1018.7,,65,11.5,3000
3,2018-09-27 18:00,17.9,0,0,1019,1018.6,,70,12.3,3000
3,2018-09-27 21:00,11.6,0,0,1019.6,1019.2,,88,9.7,3000
3,2018-09-28 00:00,8.6,0,0,1019.7,1019.3,,93,7.6,3000
3,2018-09-28 03:00,7,0,0,1019.3,1018.9,,94,6.1,3000
3,2018-09-28 06:00,6,0,0,1019.5,1019.1,,97,5.6,3000
3,2018-09-28 09:00,11.3,0,0,1020,1019.6,,87,9.2,3000
3,2018-09-28 12:00,17.7,14,2,1019.6,1019.2,,70,12.1,3000
3,2018-09-28 15:00,18.8,14,4,1018.7,1018.3,,73,13.9,3000
3,2018-09-28 18:00,17.2,18,1,1018.6,1018.2,,78,13.3,3000
3,2018-09-28 21:00,12,0,0,1018.8,1018.4,,90,10.4,3000
3,2018-09-29 00:00,10.2,0,0,1018.6,1018.2,,94,9.2,3000
3,2018-09-29 03:00,10.2,32,1,1018,1017.6,,95,9.4,3000
3,2018-09-29 06:00,11.1,0,0,1017.2,1016.8,,96,10.5,3000
3,2018-09-29 09:00,14.1,0,0,1017.6,1017.2,,92,12.8,3000
3,2018-09-29 12:00,19.7,14,3,1016.5,1016.1,,74,15,2800
3,2018-09-29 15:00,19.2,14,4,1014.9,1014.5,,77,15,2800
3,2018-09-29 18:00,18.3,18,3,1014.4,1014,0,79,14.5,800
3,2018-09-29 21:00,18.3,14,5,1013.8,1013.4,0,79,14.5,2000
3,2018-09-30 00:00,17.5,14,2,1012.4,1012,,81,14.2,2000
3,2018-09-30 03:00,17.9,14,7,1010.4,1010,0,90,16.2,1800
3,2018-09-30 06:00,15.8,9,1,1009.3,1008.9,5,91,14.4,1800
3,2018-09-30 09:00,17.4,0,0,1008.1,1007.7,5,89,15.5,1800
3,2018-09-30 12:00,16.4,9,3,1007.1,1006.7,.1,86,14.1,800
3,2018-09-30 15:00,14.9,27,1,1004.5,1004.1,30,97,14.4,800
3,2018-09-30 18:00,15.8,0,0,1003.1,1002.7,1,89,14,1800
3,2018-09-30 21:00,15.2,0,0,1001.4,1001,31,86,12.8,1800
3,2018-10-01 00:00,14,0,0,999.1,998.7,,89,12.2,1800
3,2018-10-01 03:00,13.4,32,2,997,996.6,,97,13,3000
3,2018-10-01 06:00,13,0,0,997,996.6,3,96,12.3,800
3,2018-10-01 09:00,12.6,32,2,996.9,996.5,7,95,11.9,800
3,2018-10-01 12:00,13.3,27,3,997.8,997.4,3,90,11.7,800
3,2018-10-01 15:00,14.6,18,2,998.6,998.2,3,80,11.2,800
3,2018-10-01 18:00,16.3,32,7,1001.1,1000.7,0,51,6.1,2000
3,2018-10-01 21:00,15.8,32,3,1004.6,1004.2,3,58,7.6,2800
3,2018-10-02 00:00,14.9,32,3,1007.8,1007.4,,60,7.1,3000
3,2018-10-02 03:00,11,32,3,1010.2,1009.8,,78,7.3,3000
3,2018-10-02 06:00,8,0,0,1012.2,1011.8,,88,6.2,3000
3,2018-10-02 09:00,14.9,32,5,1013,1012.6,,65,8.4,3000
3,2018-10-02 12:00,19.7,27,3,1013,1012.6,,55,10.3,3000
3,2018-10-02 15:00,21.3,23,4,1011.4,1011,,60,13.1,3000
3,2018-10-02 18:00,17.8,0,0,1012.4,1012,,69,12,3000
3,2018-10-02 21:00,11.3,0,0,1014.2,1013.8,,87,9.3,3000
3,2018-10-03 00:00,9.1,0,0,1015.8,1015.4,,94,8.2,3000
3,2018-10-03 03:00,8.3,0,0,1016.4,1016,,94,7.4,3000
3,2018-10-03 06:00,8.2,0,0,1017.5,1017.1,,93,7.1,3000
3,2018-10-03 09:00,17,32,3,1019.1,1018.7,,63,9.8,3000
3,2018-10-03 12:00,22.5,0,0,1020.2,1019.8,,52,12.1,3000
3,2018-10-03 15:00,21.7,14,2,1020,1019.6,,60,13.6,3000
3,2018-10-03 18:00,17.9,0,0,1020.7,1020.3,,71,12.5,3000
3,2018-10-03 21:00,12.4,0,0,1022.6,1022.2,,91,10.9,3000
3,2018-10-04 00:00,11.4,0,0,1023.6,1023.2,,91,10,3000
3,2018-10-04 03:00,9.5,0,0,1023.6,1023.2,,96,8.9,3000
3,2018-10-04 06:00,7.2,0,0,1024.4,1024,,99,7,3000
3,2018-10-04 09:00,15.2,0,0,1027,1026.6,,81,11.9,3000
3,2018-10-04 12:00,19.2,14,3,1026.8,1026.4,,75,14.6,3000
3,2018-10-04 15:00,20.5,14,4,1025.7,1025.3,,75,16,3000
3,2018-10-04 18:00,17.7,14,2,1025.8,1025.4,,91,16.2,3000
3,2018-10-04 21:00,12.3,0,0,1026.6,1026.2,,97,11.8,3000
3,2018-10-05 00:00,10.7,0,0,1026.6,1026.2,,97,10.2,3000
3,2018-10-05 03:00,8.6,0,0,1025.7,1025.3,,99,8.4,3000
3,2018-10-05 06:00,8.5,0,0,1025.5,1025.1,,98,8.2,3000
3,2018-10-05 09:00,12.1,0,0,1025.2,1024.8,,98,11.8,1800
3,2018-10-05 12:00,18.7,14,1,1024.5,1024.1,,83,15.7,3000
3,2018-10-05 15:00,18.5,14,2,1022,1021.6,,81,15.2,3000
3,2018-10-05 18:00,17,14,1,1022.4,1022,,88,15,3000
3,2018-10-05 21:00,14.8,32,1,1021.2,1020.8,,97,14.3,3000
3,2018-10-06 00:00,13.8,0,0,1020.2,1019.8,,96,13.2,3000
3,2018-10-06 03:00,12.8,0,0,1018.5,1018.1,,99,12.6,3000
3,2018-10-06 06:00,11.7,0,0,1017.1,1016.7,,99,11.5,3000
3,2018-10-06 09:00,14,0,0,1016,1015.6,,97,13.6,3000
3,2018-10-06 12:00,17.9,0,0,1014,1013.6,,73,13.1,3000
3,2018-10-06 15:00,17.2,0,0,1010.7,1010.3,,72,12.1,3000
3,2018-10-06 18:00,15.8,14,1,1009.8,1009.4,,81,12.5,3000
3,2018-10-06 21:00,12.1,32,2,1008.9,1008.5,,93,11,3000
3,2018-10-07 00:00,9.2,32,1,1007.8,1007.4,,97,8.8,3000
3,2018-10-07 03:00,15.5,32,7,1008.9,1008.5,,60,7.7,3000
3,2018-10-07 06:00,14.6,32,3,1011.9,1011.5,,46,3,3000
3,2018-10-07 09:00,15.6,27,4,1013.8,1013.4,,41,2.3,3000
3,2018-10-07 12:00,17.5,32,5,1013.3,1012.9,,33,1.1,3000
3,2018-10-07 15:00,19.5,32,4,1011.7,1011.3,,33,2.9,3000
3,2018-10-07 18:00,14.4,32,1,1011.9,1011.5,,57,6.1,3000
3,2018-10-07 21:00,9,0,0,1014.2,1013.8,,76,5,3000
3,2018-10-08 00:00,6.8,0,0,1015.2,1014.8,,93,5.7,3000
3,2018-10-08 03:00,6.8,0,0,1015.8,1015.4,,75,2.7,3000
3,2018-10-08 06:00,4.8,0,0,1016.5,1016.1,,81,1.8,3000
3,2018-10-08 09:00,13.6,0,0,1017.1,1016.7,,67,7.6,3000
3,2018-10-08 12:00,17.2,14,2,1015.4,1015,,57,8.6,3000
3,2018-10-08 15:00,17.4,23,2,1014.4,1014,,50,7,2600
3,2018-10-08 18:00,15.4,23,2,1015.1,1014.7,,56,6.8,3000
3,2018-10-08 21:00,9.9,32,1,1016.4,1016,,79,6.5,3000
3,2018-10-09 00:00,12.6,32,2,1016.8,1016.4,,53,3.4,3000
3,2018-10-09 03:00,13,32,6,1016.7,1016.3,,50,2.9,3000
3,2018-10-09 06:00,8.2,0,0,1017,1016.6,,71,3.2,3000
3,2018-10-09 09:00,13.2,27,1,1018.2,1017.8,,62,6.1,3000
3,2018-10-09 12:00,15.7,14,3,1017.9,1017.5,,60,8,3000
3,2018-10-09 15:00,16.2,14,4,1016.5,1016.1,,60,8.4,3000
3,2018-10-09 18:00,13.7,0,0,1016.5,1016.1,,64,7.1,3000
3,2018-10-09 21:00,10.5,0,0,1016.3,1015.9,,81,7.4,3000
3,2018-10-10 00:00,10.6,0,0,1014.8,1014.4,,82,7.7,3000
3,2018-10-10 03:00,9.7,32,2,1013,1012.6,6,97,9.3,800
3,2018-10-10 06:00,10.5,32,3,1011.4,1011,.5,94,9.5,800
3,2018-10-10 09:00,10.3,27,1,1010.1,1009.7,19,99,10.2,800
3,2018-10-10 12:00,11.3,36,3,1006.6,1006.2,2,93,10.2,800
3,2018-10-10 15:00,11.9,32,7,1007.6,1007.2,8,76,7.8,1800
3,2018-10-10 18:00,10.9,32,4,1009.1,1008.7,,65,4.5,2000
3,2018-10-10 21:00,9.2,32,6,1011.8,1011.4,8,61,2.1,2000
3,2018-10-11 00:00,8.2,32,7,1013.1,1012.7,,64,1.7,3000
3,2018-10-11 03:00,8,32,7,1013.8,1013.4,,59,.6,3000
3,2018-10-11 06:00,7.6,32,6,1015.1,1014.7,,61,.6,3000
3,2018-10-11 09:00,9.7,32,5,1016.7,1016.3,,58,1.9,3000
3,2018-10-11 12:00,10.7,32,4,1016.4,1016,,65,4.5,3000
3,2018-10-11 15:00,9.5,32,7,1016.6,1016.2,,67,3.6,2800
3,2018-10-11 18:00,7.4,32,3,1018.1,1017.7,,79,4,1800
3,2018-10-11 21:00,7.5,32,4,1019.6,1019.2,,78,4,2800
3,2018-10-12 00:00,8.7,32,6,1019.9,1019.5,,75,4.5,3000
3,2018-10-12 03:00,8.1,27,4,1020.1,1019.7,,72,3.4,3000
3,2018-10-12 06:00,9.1,27,6,1021.4,1021,,68,3.6,3000
3,2018-10-12 09:00,12.3,32,5,1022.8,1022.4,,66,6.2,3000
3,2018-10-12 12:00,16,32,5,1022.4,1022,,59,8.1,3000
3,2018-10-12 15:00,17.1,32,4,1021.2,1020.8,,49,6.4,3000
3,2018-10-12 18:00,14.8,32,3,1022.2,1021.8,,53,5.3,3000
3,2018-10-12 21:00,7.4,0,0,1023.8,1023.4,,80,4.1,3000
3,2018-10-13 00:00,6,0,0,1024.3,1023.9,,83,3.4,3000
3,2018-10-13 03:00,6,0,0,1024.5,1024.1,,86,3.9,3000
3,2018-10-13 06:00,4.1,0,0,1025.2,1024.8,,90,2.6,3000
3,2018-10-13 09:00,11.9,0,0,1025.9,1025.5,,74,7.4,3000
3,2018-10-13 12:00,15.5,14,3,1024.7,1024.3,,74,10.9,3000
3,2018-10-13 15:00,17.6,14,4,1022.7,1022.3,,63,10.5,3000
3,2018-10-13 18:00,14,0,0,1022.4,1022,,72,9,3000
3,2018-10-13 21:00,8.5,0,0,1022.6,1022.2,,90,7,3000
3,2018-10-14 00:00,6.8,0,0,1022.1,1021.7,,94,5.9,3000
3,2018-10-14 03:00,5,0,0,1021,1020.6,,99,4.9,3000
3,2018-10-14 06:00,4.7,0,0,1020.7,1020.3,,99,4.5,3000
3,2018-10-14 09:00,9.5,0,0,1020.7,1020.3,,91,8.1,3000
3,2018-10-14 12:00,15.7,14,3,1019.4,1019,,73,10.9,3000
3,2018-10-14 15:00,16.1,14,3,1017.9,1017.5,,79,12.5,3000
3,2018-10-14 18:00,14.4,14,1,1017.3,1016.9,,77,10.4,3000
3,2018-10-14 21:00,8.7,0,0,1017.3,1016.9,,86,6.5,3000
3,2018-10-15 00:00,7.8,0,0,1017.8,1017.4,,93,6.7,3000
3,2018-10-15 03:00,12.3,32,2,1018.3,1017.9,,69,6.7,3000
3,2018-10-15 06:00,9.6,32,1,1018.8,1018.4,,69,4.1,3000
3,2018-10-15 09:00,11.6,32,5,1020.6,1020.2,,59,3.8,3000
3,2018-10-15 12:00,15,36,3,1018.9,1018.5,,48,4,3000
3,2018-10-15 15:00,16.5,36,4,1016.2,1015.8,,40,2.9,3000
3,2018-10-15 18:00,13,27,1,1016.6,1016.2,,55,4.3,3000
3,2018-10-15 21:00,10.1,0,0,1018,1017.6,,68,4.5,3000
3,2018-10-16 00:00,8,0,0,1017.9,1017.5,,77,4.3,3000
3,2018-10-16 03:00,9.2,32,1,1018.5,1018.1,,66,3.2,3000
3,2018-10-16 06:00,6.8,0,0,1018.4,1018,,69,1.6,3000
3,2018-10-16 09:00,9.7,32,2,1019.3,1018.9,,59,2.1,3000
3,2018-10-16 12:00,12.6,32,4,1018.6,1018.2,,55,3.8,3000
3,2018-10-16 15:00,13.3,36,6,1016.6,1016.2,,54,4.1,3000
3,2018-10-16 18:00,10.9,32,4,1017.5,1017.1,,54,1.9,3000
3,2018-10-16 21:00,9.5,32,5,1019.1,1018.7,,57,1.5,3000
3,2018-10-17 00:00,7.4,36,2,1019.1,1018.7,,63,.9,3000
3,2018-10-17 03:00,6.8,32,3,1019.8,1019.4,,65,.7,3000
3,2018-10-17 06:00,6.2,32,3,1020,1019.6,,67,.6,3000
3,2018-10-17 09:00,8.8,32,4,1020.2,1019.8,,66,2.9,3000
3,2018-10-17 12:00,11.3,36,4,1019.3,1018.9,,57,3,3000
3,2018-10-17 15:00,12.6,32,4,1017.6,1017.2,,57,4.3,3000
3,2018-10-17 18:00,10,32,2,1018.5,1018.1,,59,2.3,3000
3,2018-10-17 21:00,7.2,0,0,1019.1,1018.7,,67,1.5,3000
3,2018-10-18 00:00,9.1,32,4,1020.2,1019.8,,63,2.5,3000
3,2018-10-18 03:00,8.2,32,3,1021.3,1020.9,,64,1.7,3000
3,2018-10-18 06:00,7.8,32,3,1022.5,1022.1,,64,1.5,3000
3,2018-10-18 09:00,9.9,36,2,1023.4,1023,,58,2.1,3000
3,2018-10-18 12:00,13.6,36,3,1023.3,1022.9,,55,4.8,3000
3,2018-10-18 15:00,16.4,36,2,1021.6,1021.2,,45,4.5,3000
3,2018-10-18 18:00,10.3,0,0,1022.4,1022,,65,4,3000
3,2018-10-18 21:00,4.6,27,1,1023.6,1023.2,,82,1.8,3000
3,2018-10-19 00:00,2.6,0,0,1024.5,1024.1,,88,.8,3000
3,2018-10-19 03:00,1.3,0,0,1024.2,1023.8,,96,.8,3000
3,2018-10-19 06:00,1.4,0,0,1024.7,1024.3,,92,.3,3000
3,2018-10-19 09:00,10.5,0,0,1025,1024.6,,69,5,3000
3,2018-10-19 12:00,17,32,4,1024,1023.6,,43,4.3,3000
3,2018-10-19 15:00,19.1,27,4,1021.6,1021.2,,37,4,3000
3,2018-10-19 18:00,13.2,0,0,1021.9,1021.5,,67,7.3,3000
3,2018-10-19 21:00,5.6,32,1,1022.8,1022.4,,88,3.7,3000
3,2018-10-20 00:00,8.3,0,0,1022.5,1022.1,,68,2.7,3000
3,2018-10-20 03:00,12.6,32,3,1023.2,1022.8,,55,3.8,3000
3,2018-10-20 06:00,13,32,3,1023.2,1022.8,,47,1.9,3000
3,2018-10-20 09:00,16.5,32,4,1024,1023.6,,45,4.6,3000
3,2018-10-20 12:00,20.3,32,3,1022.8,1022.4,,37,5,3000
3,2018-10-20 15:00,22,32,2,1021.1,1020.7,,34,5.6,3000
3,2018-10-20 18:00,15.5,0,0,1021.1,1020.7,,60,7.7,3000
3,2018-10-20 21:00,7.2,27,1,1022,1021.6,,81,4.1,3000
3,2018-10-21 00:00,3.9,0,0,1022.6,1022.2,,90,2.4,3000
3,2018-10-21 03:00,3.1,0,0,1022.6,1022.2,,91,1.8,3000
3,2018-10-21 06:00,4.3,0,0,1022.7,1022.3,,82,1.5,3000
3,2018-10-21 09:00,10.8,0,0,1022.9,1022.5,,65,4.6,3000
3,2018-10-21 12:00,16.1,14,2,1021.7,1021.3,,53,6.5,3000
3,2018-10-21 15:00,16.9,14,2,1020.8,1020.4,,65,10.3,3000
3,2018-10-21 18:00,12.8,0,0,1020.9,1020.5,,75,8.4,3000
3,2018-10-21 21:00,7,0,0,1021.1,1020.7,,81,4,3000
3,2018-10-22 00:00,4,0,0,1020.7,1020.3,,85,1.7,3000
3,2018-10-22 03:00,2.6,32,1,1020.7,1020.3,,93,1.6,3000
3,2018-10-22 06:00,3.3,32,1,1020.7,1020.3,,95,2.6,3000
3,2018-10-22 09:00,9.1,0,0,1020.9,1020.5,,87,7,2800
3,2018-10-22 12:00,15.9,14,2,1020.2,1019.8,,75,11.4,2800
3,2018-10-22 15:00,15.4,14,2,1018.6,1018.2,,78,11.5,2800
3,2018-10-22 18:00,15.4,14,4,1018,1017.6,,82,12.3,3000
3,2018-10-22 21:00,15.6,14,4,1018.1,1017.7,,84,12.9,2800
3,2018-10-23 00:00,15.8,14,4,1017.6,1017.2,,83,12.9,2800
3,2018-10-23 03:00,15.2,14,3,1016,1015.6,,88,13.2,1800
3,2018-10-23 06:00,15,14,4,1014.6,1014.2,,89,13.2,1800
3,2018-10-23 09:00,15.8,14,2,1013.4,1013,,80,12.3,1800
3,2018-10-23 12:00,17,32,1,1011.8,1011.4,,77,13,1800
3,2018-10-23 15:00,17.9,32,1,1009.5,1009.1,,74,13.3,1800
3,2018-10-23 18:00,14,32,4,1010.4,1010,0,73,9.3,800
3,2018-10-23 21:00,12.3,32,7,1011.3,1010.9,0,63,5.5,3000
3,2018-10-24 00:00,11.7,32,4,1013.4,1013,,66,5.5,3000
3,2018-10-24 03:00,7.5,32,1,1015.5,1015.1,,71,2.5,3000
3,2018-10-24 06:00,4.7,0,0,1016.6,1016.2,,81,1.7,3000
3,2018-10-24 09:00,12.7,32,2,1017.5,1017.1,,58,4.6,3000
3,2018-10-24 12:00,17.1,32,3,1016.7,1016.3,,49,6.4,3000
3,2018-10-24 15:00,17,14,2,1015.2,1014.8,,57,8.4,3000
3,2018-10-24 18:00,14,0,0,1015.6,1015.2,,70,8.6,3000
3,2018-10-24 21:00,8.2,32,2,1017,1016.6,,84,5.6,3000
3,2018-10-25 00:00,5.2,32,1,1017.6,1017.2,,88,3.3,3000
3,2018-10-25 03:00,3.8,32,1,1018.5,1018.1,,99,3.6,3000
3,2018-10-25 06:00,5.3,32,1,1019,1018.6,,91,3.9,3000
3,2018-10-25 09:00,10.7,0,0,1019.8,1019.4,,78,7,3000
3,2018-10-25 12:00,18.9,27,5,1019.3,1018.9,,53,9,3000
3,2018-10-25 15:00,17.1,14,2,1019.3,1018.9,,63,9.9,3000
3,2018-10-25 18:00,14,14,2,1018.6,1018.2,,80,10.6,3000
3,2018-10-25 21:00,9.4,32,1,1019,1018.6,,89,7.6,3000
3,2018-10-26 00:00,8.3,32,1,1018,1017.6,,94,7.4,3000
3,2018-10-26 03:00,7.6,0,0,1016.1,1015.7,,99,7.4,3000
3,2018-10-26 06:00,14.1,14,3,1014,1013.6,,87,11.9,1800
3,2018-10-26 09:00,15,14,5,1011.7,1011.3,0,84,12.4,800
3,2018-10-26 12:00,11.4,14,3,1010,1009.6,11,94,10.4,800
3,2018-10-26 15:00,14.8,14,3,1005.2,1004.8,11,80,11.4,800
3,2018-10-26 18:00,13.8,18,2,1002.6,1002.2,.9,76,9.7,1800
3,2018-10-26 21:00,9.1,32,6,1003.6,1003.2,12,80,5.8,800
3,2018-10-27 00:00,9.3,32,7,1003,1002.6,.9,65,3,1800
